64	2.1	0	0.866216	0.664279
64	2.1	1	0.839201	0.65323
64	2.1	2	0.849008	0.657242
64	2.1	3	0.84284	0.654241
64	2.1	4	0.854148	0.659966
64	2.1	5	0.857158	0.661049
64	2.1	6	0.858115	0.661695
64	2.1	7	0.863598	0.663408
64	2.1	8	0.864357	0.664402
64	2.1	9	0.859298	0.661785
64	2.2	0	0.782204	0.661323
64	2.2	1	0.78447	0.661852
64	2.2	2	0.737642	0.635865
64	2.2	3	0.772189	0.656822
64	2.2	4	0.766288	0.654176
64	2.2	5	0.770572	0.656261
64	2.2	6	0.751167	0.647234
64	2.2	7	0.776237	0.658163
64	2.2	8	0.773879	0.65588
64	2.2	9	0.77213	0.655661
64	2.3	0	0.459029	0.527075
64	2.3	1	0.430848	0.503831
64	2.3	2	0.449346	0.537011
