64	1.9	11	0.886481	0.645579
64	1.9	12	0.912007	0.656276
64	1.9	13	0.915837	0.658219
64	1.9	14	0.620378	0.471324
64	1.9	15	0.92062	0.660061
64	1.9	16	0.915125	0.658194
64	1.9	17	0.914823	0.657655
64	1.9	18	0.876223	0.640349
64	1.9	19	0.922535	0.660765
64	2	0	0.254115	-0.526583
64	2	1	0.880424	0.654165
64	2	2	0.886976	0.657899
64	2	3	0.874762	0.651898
64	2	4	0.870449	0.651457
64	2	5	0.800907	0.614599
64	2	6	0.894173	0.660515
64	2	7	0.909269	0.665231
64	2	8	0.849806	0.639056
64	2	9	0.885502	0.656147
64	2	10	0.883853	0.655441
64	2	11	0.81739	0.623151
64	2	12	0.896798	0.661089
64	2	13	0.755566	0.589888
64	2	14	0.597395	0.468212
64	2	15	0.867771	0.647959
64	2	16	0.882297	0.655175
64	2	17	0.735981	0.58026
64	2	18	0.603688	0.465813
64	2	19	0.888792	0.657653
64	2.1	0	0.821267	0.646981
64	2.1	1	0.827481	0.646646
64	2.1	2	0.837144	0.651467
64	2.1	3	0.833573	0.650747
64	2.1	4	0.813601	0.641799
64	2.1	5	0.850171	0.658127
64	2.1	6	0.822335	0.64587
64	2.1	7	0.695441	0.573044
64	2.1	8	0.854201	0.660347
64	2.1	9	0.825451	0.645716
64	2.1	10	0.823079	0.646684
64	2.1	11	0.792427	0.63034
64	2.1	12	0.853599	0.660552
64	2.1	13	0.839777	0.65449
64	2.1	14	0.847795	0.658634
64	2.1	15	0.820444	0.643432
64	2.1	16	0.84902	0.657463
64	2.1	17	0.828527	0.649081
64	2.1	18	0.805841	0.639985
64	2.1	19	0.819278	0.644601
64	2.2	0	0.732636	0.639143
64	2.2	1	0.760215	0.651865
64	2.2	2	0.781411	0.66047
64	2.2	3	0.7395	0.636488
64	2.2	4	0.755909	0.650706
64	2.2	5	0.784277	0.659715
64	2.2	6	0.708226	0.624182
64	2.2	7	0.733501	0.632986
64	2.2	8	0.72611	0.631086
64	2.2	9	0.742916	0.640157
64	2.2	10	0.751489	0.647268
64	2.2	11	0.649337	0.587368
64	2.2	12	0.763845	0.651814
64	2.2	13	0.684769	0.605481
64	2.2	14	0.736055	0.639534
64	2.2	15	0.739316	0.635053
64	2.2	16	0.77699	0.659168
64	2.2	17	0.752033	0.643041
64	2.2	18	0.782101	0.659958
64	2.2	19	0.759795	0.647
64	2.3	0	0.398213	0.440619
64	2.3	1	0.43731	0.498014
64	2.3	2	0.390395	0.464597
64	2.3	3	0.548813	0.603092
64	2.3	4	0.440026	0.5112
64	2.3	5	0.3643	0.392292
64	2.3	6	0.409097	0.500096
64	2.3	7	0.458091	0.528696
64	2.3	8	0.44759	0.520815
64	2.3	9	0.471918	0.519259
64	2.3	10	0.375197	0.428635
64	2.3	11	0.320825	0.33713
64	2.3	12	0.434124	0.504225
64	2.3	13	0.333433	0.333783
64	2.3	14	0.452686	0.511521
64	2.3	15	0.322882	0.394339
64	2.3	16	0.384533	0.409381
64	2.3	17	0.30812	0.289173
64	2.3	18	0.292626	0.236132
64	2.3	19	0.405012	0.473524

